                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     89,                0.83322,                 1.4124,                0.90664,                 0.4952,                0.51894,                0.51031,                 0.3924,                0.89097,                 1.3975,                 0.9845,             1.9191e-05,             1.9191e-05,             1.9191e-05
                     90,                0.83391,                 1.4234,                0.90372,                0.48783,                0.50551,                0.50003,                0.38313,                0.90698,                 1.4417,                0.99274,             1.7716e-05,             1.7716e-05,             1.7716e-05
                     91,                0.82153,                 1.4282,                0.91068,                0.49021,                0.50612,                0.50685,                0.38834,                0.90315,                 1.4167,                0.98932,             1.6241e-05,             1.6241e-05,             1.6241e-05
                     92,                  0.836,                 1.4095,                0.91268,                 0.4838,                 0.4906,                0.48959,                0.37348,                0.92272,                 1.4899,                 1.0011,             1.4766e-05,             1.4766e-05,             1.4766e-05
                     93,                0.84501,                 1.4283,                 0.9128,                0.47832,                0.49865,                0.49048,                0.37605,                0.91092,                 1.4823,                0.99613,             1.3291e-05,             1.3291e-05,             1.3291e-05
                     94,                0.82711,                 1.3989,                0.90238,                0.48199,                0.49839,                 0.4945,                0.37872,                0.90971,                 1.4814,                0.99618,             1.1816e-05,             1.1816e-05,             1.1816e-05
                     95,                  0.825,                 1.4145,                0.90935,                0.49795,                0.50112,                0.50968,                 0.3923,                0.89346,                 1.4261,                0.98796,             1.0341e-05,             1.0341e-05,             1.0341e-05
                     96,                0.82497,                 1.3813,                0.90149,                0.49276,                0.51717,                0.51304,                 0.3948,                0.89604,                 1.3968,                0.98781,             8.8655e-06,             8.8655e-06,             8.8655e-06
                     97,                0.83808,                 1.4114,                0.90485,                0.49113,                0.51254,                0.51085,                0.39212,                0.89822,                 1.4121,                0.98916,             7.3904e-06,             7.3904e-06,             7.3904e-06
                     98,                0.83659,                 1.4207,                0.91844,                0.50138,                0.51122,                0.51728,                0.39797,                0.88781,                 1.3897,                0.98286,             5.9153e-06,             5.9153e-06,             5.9153e-06
                     99,                0.83683,                 1.4084,                0.90417,                0.50014,                0.51205,                0.51422,                0.39444,                0.89165,                 1.4007,                0.98517,             4.4402e-06,             4.4402e-06,             4.4402e-06
                    100,                0.81397,                 1.3671,                0.90996,                 0.5017,                0.51209,                0.51538,                0.39706,                0.88703,                 1.3995,                0.98493,             2.9651e-06,             2.9651e-06,             2.9651e-06
